dur,spkts,sttl,sbytes,smean,sload,ct_dst_sport_ltm,attack_cat,label
0.844803,26,62,9199,354,83768.64063,1,4,1
3e-06,2,254,200,100,266666656.0,3,3,1
0.008271,2,254,1386,693,670293.75,1,4,1
3e-06,2,254,200,100,266666656.0,3,4,1
1.122435,90,62,94429,1049,665553.0625,1,4,1
3e-06,2,254,200,100,266666656.0,2,7,1
0.230717,10,62,802,80,25035.0,1,4,1
3e-06,2,254,200,100,266666656.0,2,3,1
0.638853,10,254,564,56,6361.400879,1,7,1
3e-06,2,254,200,100,266666656.0,2,4,1
0.248781,12,62,876,73,25821.9082,1,4,1
3e-06,2,254,200,100,266666656.0,2,4,1
1.96472,22,62,1206,55,4690.744629,1,4,1
3e-06,2,254,200,100,266666656.0,2,4,1
1.914575,26,254,3444,132,13839.10254,1,3,1
0.872915,10,254,564,56,4655.665039,1,7,1
4e-06,2,254,200,100,200000000.0,2,3,1
0.618564,12,254,4172,348,49469.41406,1,4,1
8e-06,2,254,200,100,100000000.0,2,5,1
0.97472,50,62,41333,827,332460.5938,1,4,1
8e-06,2,254,200,100,100000000.0,2,3,1
8e-06,2,254,200,100,100000000.0,2,4,1
0.285157,10,62,814,81,20564.11133,1,4,1
3e-06,2,254,200,100,266666656.0,2,4,1
1e-05,2,254,322,161,128800000.0,1,8,1
3e-06,2,254,200,100,266666656.0,2,4,1
0.255045,10,254,2456,246,69352.46875,1,4,1
1.036788,20,62,1268,63,9297.947266,1,4,1
3e-06,2,254,200,100,266666656.0,2,4,1
0.538437,10,254,518,52,6938.601562,1,8,1
1e-06,2,254,104,52,416000000.0,1,5,1
2e-06,2,254,104,52,208000000.0,1,5,1
0.301315,10,62,812,81,19408.25977,1,4,1
1.285564,12,62,1012,84,5774.897461,1,3,1
0.664642,10,254,564,56,6114.570312,1,7,1
0.221558,10,254,628,63,20437.08594,1,8,1
9e-06,2,254,200,100,88888888.0,2,1,1
0.241523,10,62,818,82,24411.75391,1,4,1
3e-06,2,254,200,100,266666656.0,1,5,1
3e-06,2,254,200,100,266666656.0,1,3,1
0.616813,26,62,9989,384,124575.8438,1,4,1
9e-06,2,254,200,100,88888888.0,1,3,1
0.659375,10,254,564,56,6163.412109,1,7,1
0.474746,8,62,364,46,5375.506348,1,4,1
8e-06,2,254,104,52,52000000.0,1,5,1
0.379524,10,254,1612,161,30585.68164,1,5,1
9e-06,2,254,200,100,88888888.0,1,3,1
0.345819,10,254,1612,161,33566.69141,1,5,1
0.282292,10,254,1612,161,41120.53906,1,5,1
9e-06,2,254,200,100,88888888.0,1,4,1
0.515394,10,254,1612,161,22522.57617,1,5,1
1.760479,10,254,510,51,2085.795898,1,5,1
8e-06,2,254,168,84,84000000.0,1,7,1
3e-06,2,254,200,100,266666656.0,1,4,1
0.724875,8,62,364,46,3520.607178,1,4,1
0.445359,12,254,3598,300,59260.05859,1,4,1
9e-06,2,254,200,100,88888888.0,1,7,1
1.6e-05,2,254,168,84,42000000.0,1,7,1
0.591922,10,254,1612,161,19610.69336,1,5,1
9e-06,2,254,200,100,88888888.0,1,3,1
1.090031,28,62,1450,52,10267.59766,1,4,1
9e-06,2,254,200,100,88888888.0,1,3,1
0.41097,10,254,940,94,16468.35547,1,4,1
3e-06,2,254,200,100,266666656.0,1,3,1
0.721878,22,62,5358,244,56685.48047,1,4,1
3e-06,2,254,200,100,266666656.0,1,4,1
9e-06,2,254,168,84,74666664.0,1,7,1
0.851633,24,62,1132,47,10192.18359,1,4,1
8e-06,2,254,200,100,100000000.0,1,3,1
8e-06,2,254,200,100,100000000.0,1,3,1
8e-06,2,254,200,100,100000000.0,1,3,1
0.184412,10,254,884,88,34531.375,1,4,1
8e-06,2,254,200,100,100000000.0,1,4,1
6e-06,2,254,168,84,112000000.0,1,7,1
8e-06,2,254,200,100,100000000.0,1,4,1
9e-06,2,254,168,84,74666664.0,1,7,1
0.987803,10,254,2524,252,18400.42969,1,4,1
2e-06,2,254,200,100,400000000.0,1,4,1
2e-06,2,254,200,100,400000000.0,1,4,1
2e-06,2,254,200,100,400000000.0,1,4,1
0.19063,10,254,934,93,35293.5,1,7,1
9e-06,2,254,200,100,88888888.0,1,1,1
0.240515,10,62,800,80,23948.61133,1,4,1
9e-06,2,254,200,100,88888888.0,1,3,1
0.263627,12,62,916,76,25490.56055,1,4,1
9e-06,2,254,200,100,88888888.0,1,4,1
0.287987,12,254,2244,187,57141.46875,1,4,1
9e-06,2,254,200,100,88888888.0,2,7,1
0.633155,10,254,564,56,6418.649414,1,7,1
9e-06,2,254,200,100,88888888.0,2,3,1
1.276288,136,62,155333,1142,966496.5625,1,4,1
9e-06,2,254,200,100,88888888.0,2,4,1
0.72675,22,62,1178,54,12383.90039,1,4,1
9e-06,2,254,200,100,88888888.0,2,4,1
8e-06,2,254,168,84,84000000.0,1,7,1
9e-06,2,254,200,100,88888888.0,2,3,1
0.20765,10,62,818,82,28393.93164,1,4,1
9e-06,2,254,200,100,88888888.0,2,3,1
0.671838,10,254,564,56,6049.077637,1,7,1
9e-06,2,254,200,100,88888888.0,2,4,1
0.365988,30,254,25914,864,547580.8125,1,5,1
3e-06,2,254,200,100,266666656.0,1,1,1
4e-06,2,254,168,84,168000000.0,1,7,1
3e-06,2,254,200,100,266666656.0,1,3,1
0.765067,32,254,25556,799,258884.5156,1,5,1
1.103479,22,62,1166,53,8069.024902,1,4,1
3e-06,2,254,200,100,266666656.0,2,3,1
1.2007,26,62,1382,53,8854.833984,1,4,1
9e-06,2,254,200,100,88888888.0,2,1,1
0.668237,32,254,27608,863,320197.7813,1,5,1
9e-06,2,254,200,100,88888888.0,2,3,1
1.002146,32,254,28122,879,217485.2813,1,5,1
9e-06,2,254,200,100,88888888.0,2,4,1
1.021487,10,254,564,56,3978.513672,1,7,1
9e-06,2,254,200,100,88888888.0,1,3,1
9e-06,2,254,200,100,88888888.0,1,4,1
2.055093,22,62,1166,53,4332.650391,1,4,1
1.7093,22,62,1186,54,5302.755371,1,4,1
0.697296,10,254,526,53,5438.149414,1,5,1
1.602192,28,62,14552,520,70069.0,1,4,1
7.200432,4,254,400,100,333.313354,3,1,1
0.819005,10,254,564,56,4962.118652,1,7,1
7.200432,4,254,400,100,333.313354,3,3,1
4.273954,32,254,26316,822,47719.74609,1,3,1
0.534465,10,254,2508,251,33798.28516,1,4,1
7.200432,4,254,400,100,333.313354,3,4,1
9e-06,2,254,702,351,312000000.0,1,3,1
8e-06,2,254,200,100,100000000.0,3,1,1
4e-06,2,254,168,84,168000000.0,1,7,1
8e-06,2,254,200,100,100000000.0,3,3,1
0.239718,10,254,2682,268,80561.32813,1,4,1
8e-06,2,254,200,100,100000000.0,3,3,1
0.264001,10,62,828,83,22605.97461,1,4,1
8e-06,2,254,200,100,100000000.0,3,4,1
1e-05,2,254,144,72,57600000.0,1,8,1
8e-06,2,254,200,100,100000000.0,3,4,1
0.184411,10,254,1552,155,60603.75781,1,4,1
7e-06,2,254,200,100,114285712.0,3,1,1
0.454072,10,254,830,83,13160.9082,1,7,1
0.316553,12,254,2272,189,52642.05469,1,4,1
0.237768,10,254,454,45,13761.31348,1,2,1
3.2e-05,2,254,168,84,21000000.0,1,7,1
0.182122,10,254,792,79,31319.66406,1,7,1
7e-06,2,254,200,100,114285712.0,3,3,1
0.192723,10,254,1046,105,39102.75391,1,4,1
7e-06,2,254,200,100,114285712.0,3,4,1
0.921987,20,254,1280,64,10551.125,1,3,1
0.921987,20,254,1280,64,10551.125,1,3,1
9e-06,2,254,200,100,88888888.0,2,3,1
0.921987,20,254,1280,64,10551.125,1,4,1
9e-06,2,254,200,100,88888888.0,2,3,1
0.921987,20,254,1280,64,10551.125,1,4,1
8e-06,2,254,200,100,100000000.0,2,5,1
9e-06,2,254,104,52,46222220.0,1,3,1
9e-06,2,254,104,52,46222220.0,1,3,1
8e-06,2,254,200,100,100000000.0,2,4,1
9e-06,2,254,156,78,69333328.0,1,3,1
8e-06,2,254,200,100,100000000.0,1,3,1
0.251427,10,254,1902,190,54473.07031,1,4,1
8e-06,2,254,200,100,100000000.0,2,4,1
1.327353,32,62,1640,51,9576.955078,1,4,1
8e-06,2,254,200,100,100000000.0,2,4,1
0.644901,18,254,2716,151,31831.24414,1,4,1
9.84468,30,62,4130,138,3244.79834,1,4,1
5e-06,2,254,200,100,160000000.0,2,3,1
0.332004,10,254,852,85,18481.70508,1,4,1
0.873863,14,254,6806,486,57858.03906,1,5,1
8.550902,118,62,116243,985,107832.3594,1,4,1
9e-06,2,254,200,100,88888888.0,1,7,1
1.459835,22,62,1062,48,5556.791992,1,4,1
0.347434,10,254,724,72,15012.92285,1,8,1
9e-06,2,254,200,100,88888888.0,1,4,1
9e-06,2,254,200,100,88888888.0,1,4,1
0.639309,10,254,564,56,6356.86377,1,7,1
9e-06,2,254,200,100,88888888.0,2,4,1
0.781391,22,254,5432,247,53095.05469,1,4,1
9e-06,2,254,200,100,88888888.0,2,4,1
0.639483,18,62,1006,56,11897.11133,1,4,1
8e-06,2,254,200,100,100000000.0,2,5,1
8e-06,2,254,200,100,100000000.0,2,3,1
9e-06,2,254,168,84,74666664.0,1,7,1
8e-06,2,254,200,100,100000000.0,2,3,1
0.266376,10,254,848,85,22945.01172,1,3,1
3e-06,2,254,200,100,266666656.0,3,3,1
0.631712,10,254,564,56,6433.311035,1,7,1
9e-06,2,254,200,100,88888888.0,3,1,1
0.247074,10,254,2554,255,74439.24219,1,4,1
9e-06,2,254,200,100,88888888.0,3,3,1
0.246724,10,62,828,83,24188.97266,1,4,1
0.978975,72,62,72696,1010,585812.6875,1,4,1
5e-06,2,254,200,100,160000000.0,1,3,1
1.028503,88,62,93934,1067,722347.0,1,4,1
5e-06,2,254,200,100,160000000.0,1,4,1
0.489758,20,254,1040,52,16138.58203,1,3,1
5e-06,2,254,200,100,160000000.0,1,4,1
0.489758,20,254,1040,52,16138.58203,1,4,1
0.719178,36,62,26282,730,284235.5938,1,4,1
0.188718,10,254,874,87,33361.94531,1,7,1
1.336532,10,254,694,69,3741.025391,1,5,1
0.257473,10,62,784,78,21936.28125,1,4,1
8e-06,2,254,200,100,100000000.0,2,3,1
0.631209,8,62,364,46,4043.034668,1,4,1
8e-06,2,254,200,100,100000000.0,2,3,1
0.212323,10,62,824,82,27957.4043,1,4,1
2e-06,2,254,168,84,336000000.0,1,7,1
8e-06,2,254,200,100,100000000.0,2,3,1
0.203724,10,62,744,74,26310.10547,1,3,1
8e-06,2,254,200,100,100000000.0,2,3,1
1.068803,22,62,1190,54,8502.970703,1,4,1
0.256406,10,62,824,82,23150.7832,1,4,1
8e-06,2,254,200,100,100000000.0,2,4,1
1.244202,28,254,3024,108,18749.36719,1,7,1
1.244202,28,254,3024,108,18749.36719,1,3,1
1.244202,28,254,3024,108,18749.36719,1,4,1
3e-06,2,254,200,100,266666656.0,2,7,1
0.563572,36,62,25146,699,347043.5,1,4,1
0.190494,10,254,1246,125,47119.59375,1,4,1
3e-06,2,254,200,100,266666656.0,2,3,1
0.734875,10,254,564,56,5530.191895,1,7,1
8e-06,2,254,200,100,100000000.0,1,7,1
0.256281,10,254,2550,255,71640.11719,1,5,1
32.550049,20,254,2032,102,474.592224,1,5,1
8e-06,2,254,200,100,100000000.0,1,3,1
0.313243,10,254,502,50,11543.75391,1,5,1
8e-06,2,254,200,100,100000000.0,1,4,1
0.454986,10,254,578,58,9160.72168,1,5,1
2.032866,22,62,1186,54,4458.729492,1,4,1
8e-06,2,254,200,100,100000000.0,1,4,1
0.648226,10,254,488,49,5430.20459,1,5,1
9e-06,2,254,224,112,99555552.0,1,8,1
8e-06,2,254,200,100,100000000.0,2,1,1
0.495706,10,254,566,57,8230.685547,1,5,1
8e-06,2,254,200,100,100000000.0,2,3,1
9e-06,2,254,168,84,74666664.0,1,7,1
8e-06,2,254,200,100,100000000.0,2,4,1
1.305125,10,254,546,55,3015.802979,1,5,1
8e-06,2,254,200,100,100000000.0,2,4,1
1.642084,10,254,564,56,2474.903809,1,7,1
3.29123,24,62,1244,52,2899.827637,1,4,1
8e-06,2,254,200,100,100000000.0,2,3,1
0.678804,10,254,546,55,5798.434082,1,5,1
8e-06,2,254,200,100,100000000.0,2,4,1
0.500246,10,254,546,55,7868.128906,1,5,1
8e-06,2,254,200,100,100000000.0,2,4,1
0.302907,10,254,546,55,12994.08789,1,5,1
8e-06,2,254,200,100,100000000.0,2,4,1
8e-06,2,254,200,100,100000000.0,1,3,1
1.578096,50,62,41257,825,204965.9844,1,4,1
8e-06,2,254,200,100,100000000.0,1,4,1
0.467829,10,254,546,55,8413.331055,1,5,1
0.614827,10,254,546,55,6401.80127,1,5,1
0.444697,10,254,546,55,8850.970703,1,5,1
0.591822,10,254,546,55,6650.647949,1,5,1
0.229571,10,254,964,96,30247.72266,1,4,1
3e-06,2,254,168,84,224000000.0,1,7,1
8e-06,2,254,200,100,100000000.0,1,1,1
0.229942,10,254,956,96,29955.38086,1,4,1
8e-06,2,254,200,100,100000000.0,1,3,1
8e-06,2,254,200,100,100000000.0,1,3,1
9e-06,2,254,168,84,74666664.0,1,7,1
1.741589,10,254,1094,109,4524.604004,1,4,1
0.210218,12,62,870,73,30368.47461,1,4,1
0.912818,52,254,45569,876,391692.5313,1,3,1
6e-06,2,254,200,100,133333328.0,2,3,1
8e-06,2,254,168,84,84000000.0,1,7,1
6e-06,2,254,200,100,133333328.0,2,4,1
0.866326,24,62,6379,266,56459.11719,1,4,1
6e-06,2,254,200,100,133333328.0,2,4,1
4.23501,46,254,2314,50,4276.730957,1,9,1
6e-06,2,254,200,100,133333328.0,2,4,1
0.496439,10,254,1460,146,21174.80664,1,5,1
6e-06,2,254,200,100,133333328.0,2,4,1
0.698342,10,254,2062,206,21261.78711,1,5,1
0.644017,10,254,1524,152,17043.0293,1,5,1
3e-06,2,254,200,100,266666656.0,1,5,1
0.930911,10,254,1844,184,14265.5957,1,5,1
3e-06,2,254,200,100,266666656.0,1,3,1
0.664591,10,254,718,72,7788.248535,1,5,1
3e-06,2,254,200,100,266666656.0,1,3,1
1.258327,10,254,1294,129,7406.659668,1,5,1
3e-06,2,254,200,100,266666656.0,1,4,1
8e-06,2,254,168,84,84000000.0,1,7,1
3e-06,2,254,200,100,266666656.0,1,5,1
0.648673,10,254,2062,206,22889.80664,1,5,1
3e-06,2,254,200,100,266666656.0,1,3,1
0.780763,10,254,2292,229,21138.29688,1,5,1
3e-06,2,254,200,100,266666656.0,1,3,1
2.690916,46,62,39304,854,114310.5156,1,4,1
0.854481,10,254,550,55,4634.39209,1,5,1
3e-06,2,254,200,100,266666656.0,1,3,1
0.862454,10,254,622,62,5194.47998,2,5,1
3e-06,2,254,200,100,266666656.0,1,4,1
0.862454,10,254,622,62,5194.47998,2,5,1
1.058314,80,254,96806,1210,722628.6875,1,4,1
0.480618,10,254,2062,206,30893.55859,1,5,1
3e-06,2,254,200,100,266666656.0,2,4,1
0.561693,14,254,6830,488,90341.16406,1,5,1
3e-06,2,254,200,100,266666656.0,2,4,1
0.821876,12,254,1206,101,10765.61426,1,5,1
3e-06,2,254,200,100,266666656.0,2,4,1
0.469708,10,254,910,91,13949.0918,1,5,1
8e-06,2,254,200,100,100000000.0,2,3,1
8e-06,2,254,200,100,100000000.0,2,4,1
0.806499,12,254,1270,106,11556.12109,2,5,1
8e-06,2,254,200,100,100000000.0,2,4,1
0.898723,12,254,1112,93,9079.549805,1,5,1
5e-06,2,254,200,100,160000000.0,2,1,1
1.211704,10,254,746,75,4436.727051,1,7,1
5e-06,2,254,200,100,160000000.0,2,3,1
1.297416,12,254,1168,97,6603.895996,1,5,1
5e-06,2,254,200,100,160000000.0,2,4,1
1.188517,12,254,3058,255,18873.94141,1,5,1
1.249461,12,254,1230,103,7222.313965,1,5,1
8e-06,2,254,200,100,100000000.0,2,7,1
1e-06,2,254,168,84,672000000.0,1,7,1
1.0163,12,254,1046,87,7548.952148,1,5,1
8e-06,2,254,200,100,100000000.0,2,3,1
1.239806,10,254,564,56,3277.932129,1,7,1
8e-06,2,254,200,100,100000000.0,2,4,1
0.898622,12,254,3060,255,24971.56836,1,5,1
8e-06,2,254,200,100,100000000.0,2,4,1
2.064881,10,62,834,83,2909.610596,1,4,1
2.512475,12,254,1074,90,3136.349609,1,5,1
4.011219,160,62,187370,1171,371356.4375,1,4,1
1.265954,24,254,23576,982,142779.2813,1,4,1
1.24516,10,254,910,91,5261.974609,1,5,1
9e-06,2,254,200,100,88888888.0,2,3,1
1.187146,10,254,1294,129,7850.761719,1,5,1
9e-06,2,254,200,100,88888888.0,2,4,1
2.611304,14,62,976,70,2778.688232,1,4,1
9e-06,2,254,200,100,88888888.0,2,7,1
2.19555,10,254,564,56,1851.016846,1,7,1
9e-06,2,254,200,100,88888888.0,2,3,1
1.56522,12,254,982,82,4605.103516,1,5,1
0.877109,12,254,1144,95,9567.795898,1,5,1
9e-06,2,254,200,100,88888888.0,2,4,1
1.350991,12,254,1326,111,7200.640137,1,5,1
9e-06,2,254,200,100,88888888.0,2,4,1
1.2e-05,2,254,1524,762,507999968.0,1,4,1
5e-06,2,254,200,100,160000000.0,2,3,1
1.899877,12,254,1072,89,4139.215332,1,5,1
3e-06,2,254,200,100,266666656.0,2,4,1
6.027484,10,254,564,56,674.244873,1,7,1
3e-06,2,254,200,100,266666656.0,2,4,1
10.46607,36,62,1664,46,1236.758423,1,4,1
4.334506,20,254,17434,872,30569.57422,1,4,1
9e-06,2,254,200,100,88888888.0,2,4,1
4.777531,10,62,830,83,1250.855225,1,4,1
3e-06,2,254,168,84,224000000.0,1,7,1
5e-06,2,254,200,100,160000000.0,1,3,1
1.707074,10,254,564,56,2380.681641,1,7,1
0.837789,10,254,453,45,3895.968994,1,2,1
1.255112,22,254,17762,807,108070.0313,2,5,1
1.259484,12,254,1036,86,6034.216797,1,5,1
3e-06,2,254,200,100,266666656.0,2,3,1
1.037166,12,254,1144,95,8091.279297,1,5,1
3e-06,2,254,200,100,266666656.0,2,4,1
1.264591,8,62,364,46,2018.043823,1,4,1
1.942211,12,254,1046,87,3950.137207,1,5,1
3e-06,2,254,200,100,266666656.0,2,4,1
5e-06,2,254,200,100,160000000.0,2,3,1
1.268423,12,254,1494,125,8640.651367,1,5,1
0.763668,10,62,828,83,7814.914551,1,3,1
8e-06,2,254,200,100,100000000.0,2,3,1
1.036682,12,254,1494,125,10572.19043,1,5,1
3.496503,12,62,1320,110,2768.480225,1,4,1
1.070851,12,254,994,83,6813.272949,1,5,1
3e-06,2,254,200,100,266666656.0,2,4,1
5e-06,2,254,168,84,134400000.0,1,7,1
3e-06,2,254,200,100,266666656.0,2,4,1
1e-06,2,254,168,84,672000000.0,1,7,1
3e-06,2,254,200,100,266666656.0,2,4,1
1.681614,10,254,564,56,2416.72583,1,7,1
3e-06,2,254,200,100,266666656.0,2,4,1
1.52622,10,254,806,81,3805.480225,1,7,1
3e-06,2,254,200,100,266666656.0,2,4,1
1.60079,10,254,864,86,3888.080322,1,3,1
1.979259,36,254,34710,964,136398.5156,1,5,1
0.921987,20,254,1280,64,10551.125,1,4,1
7.843363,10,254,564,56,518.145081,1,7,1
0.921987,20,254,1280,64,10551.125,1,4,1
1.748952,12,254,1110,93,4656.50293,1,5,1
9e-06,2,254,104,52,46222220.0,1,4,1
5.139651,28,62,1594,57,2393.937012,1,4,1
9e-06,2,254,104,52,46222220.0,1,4,1
1.656119,10,254,564,56,2453.929932,1,7,1
2.417154,10,254,764,76,2277.058105,1,8,1
0.270547,12,62,860,72,23330.51172,1,4,1
5.220461,16,254,12290,768,17656.67773,1,4,1
0.497445,10,62,852,85,12335.03223,1,4,1
7.890124,62,62,2898,47,2891.716309,1,4,1
0.662481,10,254,564,56,6134.515625,1,7,1
28.213135,20,254,1280,64,344.803925,1,3,1
1.3e-05,2,254,168,84,51692308.0,1,7,1
1.313131,22,62,1186,54,6902.586426,1,4,1
0.695078,10,254,564,56,5846.825684,1,7,1
1.9e-05,2,254,168,84,35368424.0,1,7,1
4e-06,2,254,168,84,168000000.0,1,7,1
8e-06,2,254,168,84,84000000.0,1,7,1
0.191146,16,254,10068,629,395048.8125,1,4,1
3.239653,80,62,3540,44,8633.023438,1,4,1
3e-06,2,254,776,388,1034666624.0,1,3,1
3e-06,2,254,776,388,1034666624.0,1,4,1
0.153847,10,254,732,73,34267.8125,1,8,1
3e-06,2,254,776,388,1034666624.0,1,4,1
0.179287,10,254,854,85,34313.69922,1,4,1
0.477827,14,254,952,68,14800.33496,1,4,1
0.560323,26,62,9917,381,136150.0469,1,4,1
0.452364,10,62,808,81,12874.58789,1,4,1
9e-06,2,254,168,84,74666664.0,1,7,1
0.639732,10,254,564,56,6352.660156,1,7,1
0.278216,10,62,880,88,22773.67188,1,3,1
8e-06,2,254,132,66,66000000.0,1,8,1
1.196556,22,62,1154,52,7367.8125,1,4,1
1.321289,32,254,6622,207,38846.91406,1,3,1
1.321289,32,254,6622,207,38846.91406,1,4,1
0.584568,8,62,364,46,4365.616699,1,4,1
0.063164,4,62,2304,576,218858.8281,2,4,1
3.674717,114,62,4986,44,10761.10059,1,4,1
0.180596,10,254,920,92,36678.55469,1,4,1
0.184658,10,254,720,72,28073.51953,1,8,1
0.639185,10,254,564,56,6358.09668,1,7,1
5.403475,790,62,1024208,1296,1514450.625,1,4,1
1.354252,22,254,1072,49,6049.095703,1,3,1
0.143221,12,254,4406,367,225609.3594,1,4,1
0.466699,18,254,2858,159,46282.50781,1,4,1
0.240818,8,254,364,46,10597.21484,1,3,1
0.816512,24,62,4675,195,43903.82422,1,4,1
0.165783,10,254,610,61,26492.46289,1,4,1
1.123349,22,62,1162,53,7904.93457,1,4,1
0.289543,10,254,2428,243,60398.62891,1,4,1
0.86807,22,62,3173,144,27914.79883,1,4,1
9e-06,2,254,168,84,74666664.0,1,7,1
0.266753,12,254,6128,511,168485.4531,1,4,1
0.412801,14,62,1990,142,35813.86719,1,4,1
9e-06,2,254,906,453,402666656.0,1,5,1
0.478845,10,62,1464,146,22019.65234,1,4,1
0.84466,54,62,48363,896,449582.0938,1,4,1
6e-06,2,254,256,128,170666656.0,1,8,1
0.624969,14,254,782,56,9306.061523,2,5,1
0.804682,26,62,11478,441,109727.8125,1,4,1
0.633303,10,254,564,56,6417.149414,1,7,1
1.18387,14,254,784,56,4919.459473,1,5,1
0.19536,10,254,1330,133,49017.19922,1,4,1
0.230088,10,62,816,82,25555.43945,1,4,1
0.212793,12,62,876,73,30188.96484,1,3,1
0.557667,12,62,894,75,11763.29199,1,4,1
0.413711,10,254,1396,140,24306.82227,1,4,1
0.187824,10,254,816,82,31305.9043,1,7,1
1.015195,16,254,906,57,6698.220703,2,5,1
0.281493,14,62,976,70,25776.83984,1,4,1
0.581491,8,62,364,46,4388.717773,1,4,1
0.202168,10,254,1134,113,40402.04297,1,4,1
0.981502,16,254,912,57,6968.911133,1,5,1
0.281404,12,62,1190,99,31015.90625,1,4,1
9e-06,2,254,168,84,74666664.0,1,7,1
0.357274,10,62,820,82,16525.13281,1,4,1
0.187952,10,254,946,95,36264.57813,1,4,1
0.194719,10,254,972,97,35949.23828,1,4,1
1.570893,22,62,1194,54,5805.614746,1,4,1
1.113835,34,62,1554,46,10838.23047,1,4,1
0.489758,20,254,1040,52,16138.58203,1,3,1
0.956414,14,254,794,57,6173.059082,1,5,1
0.489758,20,254,1040,52,16138.58203,1,3,1
0.476857,10,62,770,77,11626.12695,1,4,1
0.689567,18,62,1176,65,12889.24707,1,4,1
0.489758,20,254,1040,52,16138.58203,1,4,1
9e-06,2,254,168,84,74666664.0,1,7,1
0.367964,10,254,1468,147,28741.94141,1,4,1
0.489758,20,254,1040,52,16138.58203,1,4,1
0.74938,10,254,564,56,5423.149902,1,7,1
7.312841,40,254,10880,272,11604.79199,1,3,1
0.134178,8,254,364,46,19019.51172,1,4,1
0.987658,16,254,938,59,7127.973145,1,5,1
7.312841,40,254,10880,272,11604.79199,1,4,1
0.239192,10,254,1972,197,59366.53516,1,5,1
0.195086,10,254,1078,108,39818.33594,1,4,1
0.377383,10,254,2612,261,49837.96484,1,5,1
1.169812,22,62,1194,54,7796.124512,1,4,1
8e-06,2,254,168,84,84000000.0,1,7,1
0.304128,8,62,364,46,8391.204102,1,4,1
5e-06,2,254,168,84,134400000.0,1,7,1
1.243299,18,62,1590,88,9664.610352,1,4,1
0.399939,8,62,364,46,6380.973145,1,4,1
0.210617,10,254,986,99,33729.46875,1,4,1
0.577434,12,254,3972,331,50443.85938,1,4,1
1.244202,28,254,3024,108,18749.36719,1,3,1
0.008666,2,62,126,63,58158.31641,1,3,1
0.954393,10,254,564,56,4258.203613,1,7,1
0.661625,10,254,564,56,6142.452148,1,7,1
0.471605,50,254,56907,1138,946029.0,1,4,1
0.251858,10,254,982,98,28079.31445,1,7,1
0.438169,10,254,746,75,12269.23828,1,4,1
0.240944,10,254,2550,255,76200.28125,1,5,1
8e-06,2,254,202,101,101000000.0,1,8,1
2.228986,34,62,1562,46,5444.62793,1,4,1
0.516351,18,62,2346,130,34333.23438,1,4,1
0.374428,10,254,758,76,14592.92578,1,5,1
4e-06,2,254,1098,549,1098000000.0,1,5,1
0.286011,10,254,610,61,15356.05176,1,5,1
0.196707,10,254,916,92,33552.44141,1,4,1
1.245465,16,254,1034,65,6230.604492,1,4,1
0.251465,10,62,834,83,23891.99414,1,4,1
0.303068,10,254,758,76,18028.95703,1,5,1
6e-06,2,254,168,84,112000000.0,1,7,1
0.671307,10,254,564,56,6053.861816,1,7,1
1.806826,30,62,18614,620,79671.20313,1,4,1
0.727527,8,62,364,46,3507.773438,1,4,1
9e-06,2,254,104,52,46222220.0,1,3,1
6e-06,2,254,1098,549,732000000.0,1,5,1
1.72884,24,62,1122,47,4979.061035,1,4,1
1.1e-05,2,254,1882,941,684363648.0,2,5,1
6e-06,2,254,1098,549,732000000.0,1,5,1
9e-06,2,254,156,78,69333328.0,1,2,1
1.9716,20,62,3792,190,14619.59766,1,4,1
0.329796,10,254,1128,113,24645.53906,1,4,1
0.175826,10,254,1342,134,54963.42969,1,3,1
0.622109,10,254,2530,253,29281.04297,1,5,1
4e-06,2,254,1216,608,1216000000.0,1,4,1
0.256452,10,254,962,96,27014.80273,1,4,1
1.073206,10,254,1020,102,6843.04834,1,7,1
1.137339,18,62,1010,56,6710.400391,1,3,1
0.299316,10,62,878,88,21141.53711,1,3,1
0.772725,20,62,2448,122,24081.01172,1,4,1
0.911175,20,254,17266,863,144016.2344,1,5,1
0.808196,24,62,1108,46,10512.30176,1,4,1
0.905103,10,254,564,56,4490.09668,1,7,1
0.896118,10,254,830,83,6668.764648,1,7,1
9e-06,2,254,168,84,74666664.0,1,7,1
3e-06,2,254,78,39,104000000.0,1,5,1
1.062357,10,254,490,49,3320.917725,1,5,1
0.274003,10,62,822,82,21605.60352,1,3,1
5e-06,2,254,168,84,134400000.0,1,7,1
0.741363,10,254,566,57,5503.376953,1,5,1
0.214862,8,62,364,46,11877.39063,1,2,1
7e-06,2,254,168,84,96000000.0,1,7,1
0.938502,8,62,364,46,2719.227051,1,4,1
0.204584,10,254,950,95,33433.69922,1,4,1
0.496259,10,254,1548,155,22472.13672,1,4,1
0.602899,10,254,546,55,6528.456543,1,5,1
4e-06,2,254,352,176,352000000.0,1,8,1
0.41407,10,254,874,87,15205.1582,1,8,1
6e-06,2,254,168,84,112000000.0,1,7,1
